 masks images 1_Scab 2_Orange_peal 3_Through_hole 4_Imprint 5_Attrition 6_Rust 7_Scratch 8_Pollution 9_Mechanical_damage 10_Insects 11_Stripe 12_Dross 13_Other 14_Oil 15_Roller_print unique_labels
110 D:\multilable_classification_metal\data\masks\buffer00739_33_0.npy D:\multilable_classification_metal\data\images\buffer00739_33_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
111 D:\multilable_classification_metal\data\masks\buffer00739_33_4.npy D:\multilable_classification_metal\data\images\buffer00739_33_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
112 D:\multilable_classification_metal\data\masks\buffer00739_33_5.npy D:\multilable_classification_metal\data\images\buffer00739_33_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
113 D:\multilable_classification_metal\data\masks\buffer00739_34_3.npy D:\multilable_classification_metal\data\images\buffer00739_34_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
114 D:\multilable_classification_metal\data\masks\buffer00739_35_4.npy D:\multilable_classification_metal\data\images\buffer00739_35_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
115 D:\multilable_classification_metal\data\masks\buffer00739_35_5.npy D:\multilable_classification_metal\data\images\buffer00739_35_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
116 D:\multilable_classification_metal\data\masks\buffer00739_36_0.npy D:\multilable_classification_metal\data\images\buffer00739_36_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
117 D:\multilable_classification_metal\data\masks\buffer00739_36_2.npy D:\multilable_classification_metal\data\images\buffer00739_36_2.png 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [4]
118 D:\multilable_classification_metal\data\masks\buffer00739_36_3.npy D:\multilable_classification_metal\data\images\buffer00739_36_3.png 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [4]
119 D:\multilable_classification_metal\data\masks\buffer00739_37_4.npy D:\multilable_classification_metal\data\images\buffer00739_37_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
120 D:\multilable_classification_metal\data\masks\buffer00739_38_3.npy D:\multilable_classification_metal\data\images\buffer00739_38_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
121 D:\multilable_classification_metal\data\masks\buffer00739_39_1.npy D:\multilable_classification_metal\data\images\buffer00739_39_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
122 D:\multilable_classification_metal\data\masks\buffer00739_3_3.npy D:\multilable_classification_metal\data\images\buffer00739_3_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
123 D:\multilable_classification_metal\data\masks\buffer00739_40_4.npy D:\multilable_classification_metal\data\images\buffer00739_40_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
124 D:\multilable_classification_metal\data\masks\buffer00739_40_5.npy D:\multilable_classification_metal\data\images\buffer00739_40_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 "[7, 8]"
125 D:\multilable_classification_metal\data\masks\buffer00739_41_0.npy D:\multilable_classification_metal\data\images\buffer00739_41_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
126 D:\multilable_classification_metal\data\masks\buffer00739_42_3.npy D:\multilable_classification_metal\data\images\buffer00739_42_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
127 D:\multilable_classification_metal\data\masks\buffer00739_42_4.npy D:\multilable_classification_metal\data\images\buffer00739_42_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
128 D:\multilable_classification_metal\data\masks\buffer00739_43_2.npy D:\multilable_classification_metal\data\images\buffer00739_43_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
129 D:\multilable_classification_metal\data\masks\buffer00739_43_4.npy D:\multilable_classification_metal\data\images\buffer00739_43_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
130 D:\multilable_classification_metal\data\masks\buffer00739_43_5.npy D:\multilable_classification_metal\data\images\buffer00739_43_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
131 D:\multilable_classification_metal\data\masks\buffer00739_44_5.npy D:\multilable_classification_metal\data\images\buffer00739_44_5.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
132 D:\multilable_classification_metal\data\masks\buffer00739_45_0.npy D:\multilable_classification_metal\data\images\buffer00739_45_0.png 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 "[6, 8]"
133 D:\multilable_classification_metal\data\masks\buffer00739_45_5.npy D:\multilable_classification_metal\data\images\buffer00739_45_5.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
134 D:\multilable_classification_metal\data\masks\buffer00739_46_4.npy D:\multilable_classification_metal\data\images\buffer00739_46_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
135 D:\multilable_classification_metal\data\masks\buffer00739_46_5.npy D:\multilable_classification_metal\data\images\buffer00739_46_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
136 D:\multilable_classification_metal\data\masks\buffer00739_47_2.npy D:\multilable_classification_metal\data\images\buffer00739_47_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
137 D:\multilable_classification_metal\data\masks\buffer00739_48_3.npy D:\multilable_classification_metal\data\images\buffer00739_48_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
138 D:\multilable_classification_metal\data\masks\buffer00739_48_4.npy D:\multilable_classification_metal\data\images\buffer00739_48_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
139 D:\multilable_classification_metal\data\masks\buffer00739_49_5.npy D:\multilable_classification_metal\data\images\buffer00739_49_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
140 D:\multilable_classification_metal\data\masks\buffer00739_4_1.npy D:\multilable_classification_metal\data\images\buffer00739_4_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
141 D:\multilable_classification_metal\data\masks\buffer00739_4_2.npy D:\multilable_classification_metal\data\images\buffer00739_4_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
142 D:\multilable_classification_metal\data\masks\buffer00739_50_0.npy D:\multilable_classification_metal\data\images\buffer00739_50_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
143 D:\multilable_classification_metal\data\masks\buffer00739_50_1.npy D:\multilable_classification_metal\data\images\buffer00739_50_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
144 D:\multilable_classification_metal\data\masks\buffer00739_51_4.npy D:\multilable_classification_metal\data\images\buffer00739_51_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
145 D:\multilable_classification_metal\data\masks\buffer00739_51_5.npy D:\multilable_classification_metal\data\images\buffer00739_51_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
146 D:\multilable_classification_metal\data\masks\buffer00739_52_0.npy D:\multilable_classification_metal\data\images\buffer00739_52_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
147 D:\multilable_classification_metal\data\masks\buffer00739_53_1.npy D:\multilable_classification_metal\data\images\buffer00739_53_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
148 D:\multilable_classification_metal\data\masks\buffer00739_53_2.npy D:\multilable_classification_metal\data\images\buffer00739_53_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
149 D:\multilable_classification_metal\data\masks\buffer00739_54_1.npy D:\multilable_classification_metal\data\images\buffer00739_54_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
150 D:\multilable_classification_metal\data\masks\buffer00739_54_2.npy D:\multilable_classification_metal\data\images\buffer00739_54_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
151 D:\multilable_classification_metal\data\masks\buffer00739_55_0.npy D:\multilable_classification_metal\data\images\buffer00739_55_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
152 D:\multilable_classification_metal\data\masks\buffer00739_55_1.npy D:\multilable_classification_metal\data\images\buffer00739_55_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
153 D:\multilable_classification_metal\data\masks\buffer00739_56_1.npy D:\multilable_classification_metal\data\images\buffer00739_56_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
154 D:\multilable_classification_metal\data\masks\buffer00739_57_2.npy D:\multilable_classification_metal\data\images\buffer00739_57_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
155 D:\multilable_classification_metal\data\masks\buffer00739_57_3.npy D:\multilable_classification_metal\data\images\buffer00739_57_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
156 D:\multilable_classification_metal\data\masks\buffer00739_58_4.npy D:\multilable_classification_metal\data\images\buffer00739_58_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
157 D:\multilable_classification_metal\data\masks\buffer00739_59_0.npy D:\multilable_classification_metal\data\images\buffer00739_59_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
158 D:\multilable_classification_metal\data\masks\buffer00739_59_1.npy D:\multilable_classification_metal\data\images\buffer00739_59_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
159 D:\multilable_classification_metal\data\masks\buffer00739_5_1.npy D:\multilable_classification_metal\data\images\buffer00739_5_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
160 D:\multilable_classification_metal\data\masks\buffer00739_5_2.npy D:\multilable_classification_metal\data\images\buffer00739_5_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
161 D:\multilable_classification_metal\data\masks\buffer00739_60_1.npy D:\multilable_classification_metal\data\images\buffer00739_60_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
162 D:\multilable_classification_metal\data\masks\buffer00739_60_2.npy D:\multilable_classification_metal\data\images\buffer00739_60_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
163 D:\multilable_classification_metal\data\masks\buffer00739_61_4.npy D:\multilable_classification_metal\data\images\buffer00739_61_4.png 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [6]
164 D:\multilable_classification_metal\data\masks\buffer00739_61_5.npy D:\multilable_classification_metal\data\images\buffer00739_61_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
165 D:\multilable_classification_metal\data\masks\buffer00739_62_0.npy D:\multilable_classification_metal\data\images\buffer00739_62_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
166 D:\multilable_classification_metal\data\masks\buffer00739_63_3.npy D:\multilable_classification_metal\data\images\buffer00739_63_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
167 D:\multilable_classification_metal\data\masks\buffer00739_63_4.npy D:\multilable_classification_metal\data\images\buffer00739_63_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
168 D:\multilable_classification_metal\data\masks\buffer00739_64_0.npy D:\multilable_classification_metal\data\images\buffer00739_64_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
169 D:\multilable_classification_metal\data\masks\buffer00739_64_1.npy D:\multilable_classification_metal\data\images\buffer00739_64_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
170 D:\multilable_classification_metal\data\masks\buffer00739_65_3.npy D:\multilable_classification_metal\data\images\buffer00739_65_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
171 D:\multilable_classification_metal\data\masks\buffer00739_65_4.npy D:\multilable_classification_metal\data\images\buffer00739_65_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
172 D:\multilable_classification_metal\data\masks\buffer00739_65_5.npy D:\multilable_classification_metal\data\images\buffer00739_65_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
173 D:\multilable_classification_metal\data\masks\buffer00739_66_0.npy D:\multilable_classification_metal\data\images\buffer00739_66_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
174 D:\multilable_classification_metal\data\masks\buffer00739_66_4.npy D:\multilable_classification_metal\data\images\buffer00739_66_4.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 "[3, 14]"
175 D:\multilable_classification_metal\data\masks\buffer00739_66_5.npy D:\multilable_classification_metal\data\images\buffer00739_66_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
176 D:\multilable_classification_metal\data\masks\buffer00739_67_0.npy D:\multilable_classification_metal\data\images\buffer00739_67_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
177 D:\multilable_classification_metal\data\masks\buffer00739_67_1.npy D:\multilable_classification_metal\data\images\buffer00739_67_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
178 D:\multilable_classification_metal\data\masks\buffer00739_68_5.npy D:\multilable_classification_metal\data\images\buffer00739_68_5.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
179 D:\multilable_classification_metal\data\masks\buffer00739_69_3.npy D:\multilable_classification_metal\data\images\buffer00739_69_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
180 D:\multilable_classification_metal\data\masks\buffer00739_69_4.npy D:\multilable_classification_metal\data\images\buffer00739_69_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
181 D:\multilable_classification_metal\data\masks\buffer00739_69_5.npy D:\multilable_classification_metal\data\images\buffer00739_69_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
182 D:\multilable_classification_metal\data\masks\buffer00739_6_3.npy D:\multilable_classification_metal\data\images\buffer00739_6_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
183 D:\multilable_classification_metal\data\masks\buffer00739_6_4.npy D:\multilable_classification_metal\data\images\buffer00739_6_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
184 D:\multilable_classification_metal\data\masks\buffer00739_70_0.npy D:\multilable_classification_metal\data\images\buffer00739_70_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
185 D:\multilable_classification_metal\data\masks\buffer00739_70_1.npy D:\multilable_classification_metal\data\images\buffer00739_70_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
186 D:\multilable_classification_metal\data\masks\buffer00739_70_5.npy D:\multilable_classification_metal\data\images\buffer00739_70_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
187 D:\multilable_classification_metal\data\masks\buffer00739_71_3.npy D:\multilable_classification_metal\data\images\buffer00739_71_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
188 D:\multilable_classification_metal\data\masks\buffer00739_72_4.npy D:\multilable_classification_metal\data\images\buffer00739_72_4.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
189 D:\multilable_classification_metal\data\masks\buffer00739_72_5.npy D:\multilable_classification_metal\data\images\buffer00739_72_5.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
190 D:\multilable_classification_metal\data\masks\buffer00739_73_4.npy D:\multilable_classification_metal\data\images\buffer00739_73_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
191 D:\multilable_classification_metal\data\masks\buffer00739_73_5.npy D:\multilable_classification_metal\data\images\buffer00739_73_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
192 D:\multilable_classification_metal\data\masks\buffer00739_74_1.npy D:\multilable_classification_metal\data\images\buffer00739_74_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
193 D:\multilable_classification_metal\data\masks\buffer00739_75_1.npy D:\multilable_classification_metal\data\images\buffer00739_75_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
194 D:\multilable_classification_metal\data\masks\buffer00739_76_3.npy D:\multilable_classification_metal\data\images\buffer00739_76_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
195 D:\multilable_classification_metal\data\masks\buffer00739_77_3.npy D:\multilable_classification_metal\data\images\buffer00739_77_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
196 D:\multilable_classification_metal\data\masks\buffer00739_78_5.npy D:\multilable_classification_metal\data\images\buffer00739_78_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
197 D:\multilable_classification_metal\data\masks\buffer00739_79_1.npy D:\multilable_classification_metal\data\images\buffer00739_79_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
198 D:\multilable_classification_metal\data\masks\buffer00739_79_2.npy D:\multilable_classification_metal\data\images\buffer00739_79_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
199 D:\multilable_classification_metal\data\masks\buffer00739_7_0.npy D:\multilable_classification_metal\data\images\buffer00739_7_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
200 D:\multilable_classification_metal\data\masks\buffer00739_80_3.npy D:\multilable_classification_metal\data\images\buffer00739_80_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
201 D:\multilable_classification_metal\data\masks\buffer00739_81_1.npy D:\multilable_classification_metal\data\images\buffer00739_81_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
202 D:\multilable_classification_metal\data\masks\buffer00739_82_4.npy D:\multilable_classification_metal\data\images\buffer00739_82_4.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
203 D:\multilable_classification_metal\data\masks\buffer00739_82_5.npy D:\multilable_classification_metal\data\images\buffer00739_82_5.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
204 D:\multilable_classification_metal\data\masks\buffer00739_83_3.npy D:\multilable_classification_metal\data\images\buffer00739_83_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
205 D:\multilable_classification_metal\data\masks\buffer00739_83_4.npy D:\multilable_classification_metal\data\images\buffer00739_83_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
206 D:\multilable_classification_metal\data\masks\buffer00739_84_3.npy D:\multilable_classification_metal\data\images\buffer00739_84_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
207 D:\multilable_classification_metal\data\masks\buffer00739_85_3.npy D:\multilable_classification_metal\data\images\buffer00739_85_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
208 D:\multilable_classification_metal\data\masks\buffer00739_85_4.npy D:\multilable_classification_metal\data\images\buffer00739_85_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
209 D:\multilable_classification_metal\data\masks\buffer00739_86_3.npy D:\multilable_classification_metal\data\images\buffer00739_86_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
210 D:\multilable_classification_metal\data\masks\buffer00739_87_1.npy D:\multilable_classification_metal\data\images\buffer00739_87_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
211 D:\multilable_classification_metal\data\masks\buffer00739_88_1.npy D:\multilable_classification_metal\data\images\buffer00739_88_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
212 D:\multilable_classification_metal\data\masks\buffer00739_88_5.npy D:\multilable_classification_metal\data\images\buffer00739_88_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
213 D:\multilable_classification_metal\data\masks\buffer00739_89_0.npy D:\multilable_classification_metal\data\images\buffer00739_89_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
214 D:\multilable_classification_metal\data\masks\buffer00739_8_0.npy D:\multilable_classification_metal\data\images\buffer00739_8_0.png 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [6]
215 D:\multilable_classification_metal\data\masks\buffer00739_8_1.npy D:\multilable_classification_metal\data\images\buffer00739_8_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
216 D:\multilable_classification_metal\data\masks\buffer00739_90_0.npy D:\multilable_classification_metal\data\images\buffer00739_90_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
217 D:\multilable_classification_metal\data\masks\buffer00739_90_1.npy D:\multilable_classification_metal\data\images\buffer00739_90_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
218 D:\multilable_classification_metal\data\masks\buffer00739_91_0.npy D:\multilable_classification_metal\data\images\buffer00739_91_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
219 D:\multilable_classification_metal\data\masks\buffer00739_91_2.npy D:\multilable_classification_metal\data\images\buffer00739_91_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
